timestamp,msg_type,time,latitude,longitude,altitude,fix,satellites,fix_state,age_of_correction,course_over_ground_degrees,course_over_ground_degrees_magnetic,speed_kmh,mode,position_diluition_precision,horizontal_diluition_precision,vertical_diluition_precision,heading_valid,heading_vehicle,heading_motion,heading_accuracy_estimate,speed_accuracy,
1648477075.536971092,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.583370924,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,176.970000000,0.000000000,37.005000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.584112883,GGA,141755.55,46.260252900,11.188008400,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,4.900000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.584775925,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.585196018,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.585990906,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.632730961,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,173.520000000,0.000000000,36.265000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.633654118,GGA,141755.60,46.260250200,11.188009000,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.634167910,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.635124922,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.635751963,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.682450056,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,172.870000000,0.000000000,36.537000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.683362007,GGA,141755.65,46.260247500,11.188009500,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.683938980,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.684885979,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.685534954,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.740752935,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,170.390000000,0.000000000,37.155000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.741336107,GGA,141755.70,46.260244700,11.188010300,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.100000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.741892099,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.742866039,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.743530035,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.783077002,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,168.280000000,0.000000000,38.185000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.783679962,GGA,141755.75,46.260241900,11.188011200,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.100000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.784146070,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.785295010,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.786216021,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.831984997,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,163.750000000,0.000000000,38.688000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.832621098,GGA,141755.80,46.260239100,11.188012600,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.200000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.833036900,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.833642960,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.834352970,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.883027077,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,160.050000000,0.000000000,38.533000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.883856058,GGA,141755.85,46.260236500,11.188014100,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.200000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.884721994,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.885123014,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.886404991,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.932851076,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,157.640000000,0.000000000,38.431000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.933778048,GGA,141755.90,46.260233800,11.188015800,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.300000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.934680939,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.935091972,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.935719967,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.991750956,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,155.130000000,0.000000000,38.877000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.992238045,GGA,141755.95,46.260231200,11.188017700,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.300000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.992786884,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.993927002,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477075.994992018,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.035274982,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,152.570000000,0.000000000,39.670000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.035974026,GGA,141756.00,46.260228600,11.188019800,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.400000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.036705017,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.038043022,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.038918018,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.087600946,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,150.200000000,0.000000000,40.594000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.088134050,GGA,141756.05,46.260225900,11.188022100,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.400000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.088716030,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.089198112,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.089740038,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.132839918,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,147.750000000,0.000000000,41.547000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.133533001,GGA,141756.10,46.260223300,11.188024600,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.500000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.134159088,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.134902000,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.135596991,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.185921907,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,145.330000000,0.000000000,42.464000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.186599970,GGA,141756.15,46.260220700,11.188027400,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.500000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.187071085,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.188090086,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.188986063,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.234323978,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,144.630000000,0.000000000,43.418000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.235059023,GGA,141756.20,46.260218100,11.188030100,238.500000000,5,12,DEAD RECKONING MODE FIX VALID,5.600000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.235877991,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.236543894,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.236973047,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.289092064,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,144.160000000,0.000000000,44.567000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.289753914,GGA,141756.25,46.260215300,11.188033000,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,5.600000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.290193081,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.291029930,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.291749001,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.334101915,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,146.880000000,0.000000000,45.504000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.334853888,GGA,141756.30,46.260212300,11.188035700,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,5.700000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.335581064,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.336045980,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.336772919,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.384149075,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,149.860000000,0.000000000,45.775000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.384799004,GGA,141756.35,46.260209300,11.188038000,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,5.700000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.385210991,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.386029959,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.386686087,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.433917999,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,150.750000000,0.000000000,44.477000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.434664011,GGA,141756.40,46.260206400,11.188040300,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,5.800000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.435203075,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.436259985,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.436842918,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.482857943,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,150.720000000,0.000000000,43.041000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.483704090,GGA,141756.45,46.260203600,11.188042600,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,5.800000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.484568119,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.484992981,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.485923052,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.532639027,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,152.950000000,0.000000000,41.996000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.533611059,GGA,141756.50,46.260200800,11.188044500,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,5.900000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.534219980,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.535329103,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.535790920,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.582922935,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,155.510000000,0.000000000,41.181000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.583926916,GGA,141756.55,46.260198000,11.188046300,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,5.900000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.584899902,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.585956097,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.586658001,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.635050058,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,157.960000000,0.000000000,40.102000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.635637045,GGA,141756.60,46.260195200,11.188047800,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,6.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.636152983,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.636960030,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.637682915,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.683182001,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,159.700000000,0.000000000,38.626000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.683830976,GGA,141756.65,46.260192500,11.188049100,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,6.000000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.684591055,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.685750008,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.686850071,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.731705904,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,162.170000000,0.000000000,37.345000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.732273102,GGA,141756.70,46.260189900,11.188050300,238.600000000,5,12,DEAD RECKONING MODE FIX VALID,6.100000000,0.000000000,0.000000000,0.000000000,,0.000000000,1.880000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.732733965,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.733676910,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.734093904,GSA,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,0.000000000,0.000000000,0.000000000,3D,2.910000000,1.880000000,2.220000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
1648477076.782883883,VTG,,0.000000000,0.000000000,0.000000000,0,0,,0.000000000,164.110000000,0.000000000,35.740000000,,0.000000000,0.000000000,0.000000000,0,0.000000000,0.000000000,0.000000000,0.000000000,
